chronic_id,records,observed_episodes,first_record_index,last_record_index,minimum_timestep,maximum_timestep,mean_max_rho,mean_disconnected_lines,normal_records,overload_records,line_trip_records,cascade_records
25899,8,1,285554,285561,2,146,0.876744,0.5,4,4,0,0
25901,3,1,285562,285564,83,90,1.190219,1.333333,1,2,0,0
25902,2,1,285565,285566,16,17,1.288382,1.5,0,2,0,0
25903,6,1,285567,285572,134,139,1.301951,3.0,0,6,0,0
25904,11,1,285573,285583,38,330,1.174828,1.454545,2,9,0,0
25905,2,1,285584,285585,2,34,0.707962,0.0,2,0,0,0
25906,6,1,285586,285591,96,101,1.48988,2.0,0,6,0,0
25907,3,1,285592,285594,6,156,1.251961,0.666667,1,2,0,0
25908,9,1,285595,285603,45,78,1.407289,3.222222,0,9,0,0
25909,12,1,285604,285615,48,481,1.043512,0.75,7,5,0,0
25910,6,1,285616,285621,101,106,1.329319,3.0,0,6,0,0
25911,3,1,285622,285624,15,250,1.45328,1.333333,1,2,0,0
25912,2,1,285625,285626,5,63,0.737024,0.0,2,0,0,0
25913,5,1,285627,285631,62,328,0.65346,0.0,5,0,0,0
25914,2,1,285632,285633,24,25,1.700873,1.0,0,2,0,0
25915,11,1,285634,285644,40,224,0.887049,0.181818,9,2,0,0
25916,2,1,285645,285646,6,7,1.884111,1.0,0,2,0,0
25918,11,1,285647,285657,15,346,1.189613,0.909091,3,8,0,0
25920,3,1,285658,285660,71,221,0.952044,2.666667,1,2,0,0
25921,4,1,285661,285664,1,19,1.412588,1.0,0,4,0,0
25922,11,1,285665,285675,9,434,0.771136,0.090909,10,1,0,0
25923,3,1,285676,285678,40,82,0.730984,0.0,3,0,0,0
25924,1,1,285679,285679,2,2,0.635888,0.0,1,0,0,0
25925,4,1,285680,285683,29,211,0.896189,0.5,2,2,0,0
25926,4,1,285684,285687,5,229,0.779105,0.0,4,0,0,0
25927,8,1,285688,285695,48,123,1.034561,1.5,2,6,0,0
25928,6,1,285696,285701,29,34,1.451843,2.333333,0,6,0,0
25929,5,1,285702,285706,15,251,0.677433,0.0,5,0,0,0
25930,12,1,285707,285718,26,330,1.109016,1.25,3,9,0,0
25931,6,1,285719,285724,9,199,0.771806,0.0,6,0,0,0
25932,8,1,285725,285732,78,198,1.141423,2.0,2,6,0,0
25933,12,1,285733,285744,7,193,1.20821,1.333333,2,10,0,0
25934,9,1,285745,285753,3,251,0.984697,0.888889,4,5,0,0
25935,2,1,285754,285755,20,21,1.614823,1.0,0,2,0,0
25936,10,1,285756,285765,119,175,0.923241,1.2,4,6,0,0
25937,3,1,285766,285768,95,174,0.92767,1.333333,1,2,0,0
25938,3,1,285769,285771,34,133,0.713911,0.0,3,0,0,0
25939,7,1,285772,285778,79,154,1.199562,3.571429,1,6,0,0
25940,6,1,285779,285784,15,193,0.629906,0.0,6,0,0,0
25941,3,1,285785,285787,1,11,0.668533,0.0,3,0,0,0
25942,10,1,285788,285797,0,87,1.378042,1.9,1,9,0,0
25943,5,1,285798,285802,83,194,1.112196,1.2,3,2,0,0
25944,7,1,285803,285809,4,235,0.951699,0.428571,4,3,0,0
25945,13,1,285810,285822,0,446,0.706696,0.153846,11,2,0,0
25946,4,1,285823,285826,3,6,1.371105,1.5,0,4,0,0
25947,2,1,285827,285828,92,177,0.969685,1.0,1,1,0,0
25948,4,1,285829,285832,114,205,0.835676,0.25,3,1,0,0
25949,7,1,285833,285839,59,176,0.799294,0.285714,5,2,0,0
25950,8,1,285840,285847,24,255,1.120888,1.0,2,6,0,0
25951,14,1,285848,285861,19,378,0.888764,0.5,7,7,0,0
25952,5,1,285862,285866,28,58,1.416589,3.2,1,4,0,0
25953,6,1,285867,285872,31,36,1.334779,3.5,0,6,0,0
25954,3,1,285873,285875,86,234,0.840727,0.666667,2,1,0,0
25955,5,1,285876,285880,67,204,0.70297,0.0,5,0,0,0
25956,2,1,285881,285882,3,346,0.793717,0.0,2,0,0,0
25957,1,1,285883,285883,39,39,0.718857,0.0,1,0,0,0
25958,7,1,285884,285890,11,81,1.12882,1.428571,3,4,0,0
25959,2,1,285891,285892,41,42,1.30007,1.0,0,2,0,0
25960,7,1,285893,285899,30,183,1.099592,2.571429,1,6,0,0
25962,5,1,285900,285904,2,251,1.1543,0.6,2,3,0,0
25963,4,1,285905,285908,88,158,0.971012,0.5,2,2,0,0
25964,6,1,285909,285914,48,162,0.945756,0.333333,4,2,0,0
25965,9,1,285915,285923,15,39,1.20226,1.444444,2,7,0,0
25966,10,1,285924,285933,18,310,1.201137,1.5,2,8,0,0
25967,12,1,285934,285945,9,353,0.898103,0.666667,8,4,0,0
25968,3,1,285946,285948,62,164,0.680655,0.0,3,0,0,0
25969,8,1,285949,285956,21,35,1.199526,5.125,0,8,0,0
25970,11,1,285957,285967,26,126,1.072837,1.454545,1,10,0,0
25971,8,1,285968,285975,45,246,1.020966,0.75,4,4,0,0
25972,8,1,285976,285983,18,38,1.28873,2.25,2,6,0,0
25973,2,1,285984,285985,21,59,0.627626,0.0,2,0,0,0
25974,4,1,285986,285989,80,297,0.896244,1.0,2,2,0,0
25975,7,1,285990,285996,22,83,1.298629,2.0,1,6,0,0
25976,4,1,285997,286000,17,95,0.998003,1.5,2,2,0,0
25977,4,1,286001,286004,9,12,1.489914,1.75,0,4,0,0
25978,9,1,286005,286013,80,296,1.050338,0.444444,5,4,0,0
25980,3,1,286014,286016,2,52,0.881596,0.333333,2,1,0,0
25981,11,1,286017,286027,0,297,0.821309,0.545455,7,4,0,0
25982,12,1,286028,286039,21,164,0.952736,1.0,6,6,0,0
25983,2,1,286040,286041,3,4,1.743076,1.0,0,2,0,0
25984,6,1,286042,286047,95,100,1.415894,2.0,0,6,0,0
25985,4,1,286048,286051,29,46,1.097787,2.5,0,4,0,0
25986,6,1,286052,286057,56,196,0.918113,0.666667,4,2,0,0
25987,8,1,286058,286065,14,51,1.327944,2.125,2,6,0,0
25988,6,1,286066,286071,31,36,1.421802,2.0,0,6,0,0
25989,3,1,286072,286074,69,136,1.001301,3.333333,1,2,0,0
25990,2,1,286075,286076,1,40,0.669337,0.0,2,0,0,0
25991,7,1,286077,286083,0,111,0.826727,0.285714,5,2,0,0
25992,2,1,286084,286085,11,12,1.118844,1.0,0,2,0,0
25993,8,1,286086,286093,46,164,0.925477,0.5,4,4,0,0
25994,5,1,286094,286098,34,185,0.989977,0.4,3,2,0,0
25995,4,1,286099,286102,7,10,1.482281,1.5,0,4,0,0
25996,4,1,286103,286106,18,111,0.916176,1.5,2,2,0,0
25997,26,1,286107,286132,6,770,1.001194,0.769231,15,11,0,0
25999,9,1,286133,286141,41,338,1.003484,0.666667,3,6,0,0
26000,8,1,286142,286149,20,358,0.879057,0.75,4,4,0,0
26002,2,1,286150,286151,39,63,0.758963,0.0,2,0,0,0
26003,9,1,286152,286160,55,325,1.032326,2.222222,1,8,0,0
26004,2,1,286161,286162,33,34,1.089731,1.0,0,2,0,0
26005,4,1,286163,286166,34,180,0.966659,0.5,2,2,0,0
26006,2,1,286167,286168,13,14,1.070065,1.0,0,2,0,0
26008,10,1,286169,286178,3,217,1.405049,2.3,2,8,0,0
26009,3,1,286179,286181,26,157,0.704517,0.0,3,0,0,0
26011,4,1,286182,286185,1,4,1.468385,1.5,0,4,0,0
26012,5,1,286186,286190,23,228,1.026828,0.4,3,2,0,0
26014,1,1,286191,286191,5,5,0.658353,0.0,1,0,0,0
26015,6,1,286192,286197,54,59,1.559911,2.0,0,6,0,0
26016,3,1,286198,286200,30,32,1.15674,0.666667,1,2,0,0
26017,4,1,286201,286204,2,5,1.641158,1.5,0,4,0,0
26018,5,1,286205,286209,72,319,1.181445,0.8,1,4,0,0
26022,13,1,286210,286222,1,313,1.343173,0.923077,4,9,0,0
26023,3,1,286223,286225,24,38,0.978691,0.666667,1,2,0,0
26024,5,1,286226,286230,8,114,1.055853,1.6,1,4,0,0
26025,3,1,286231,286233,9,11,1.435135,1.333333,1,2,0,0
26026,4,1,286234,286237,106,214,1.115478,1.5,2,2,0,0
26027,2,1,286238,286239,7,35,0.759323,0.0,2,0,0,0
26028,8,1,286240,286247,10,354,1.073545,0.5,4,4,0,0
26029,7,1,286248,286254,44,66,1.113809,2.428571,0,7,0,0
26030,4,1,286255,286258,14,17,1.684735,2.5,0,4,0,0
26031,6,1,286259,286264,3,8,1.650717,2.333333,0,6,0,0
26032,7,1,286265,286271,9,152,0.908796,0.285714,5,2,0,0
26033,5,1,286272,286276,25,158,1.258408,1.2,1,4,0,0
26034,2,1,286277,286278,70,71,1.956546,1.0,0,2,0,0
26035,5,1,286279,286283,5,277,0.926511,0.4,3,2,0,0
26036,3,1,286284,286286,11,53,0.977903,1.333333,1,2,0,0
26037,3,1,286287,286289,5,47,1.504284,0.666667,1,2,0,0
26040,2,1,286290,286291,3,4,1.188039,1.0,0,2,0,0
26041,7,1,286292,286298,24,241,0.975717,0.714286,3,4,0,0
26042,5,1,286299,286303,117,158,1.263769,1.2,1,4,0,0
26043,2,1,286304,286305,8,9,1.339018,2.5,0,2,0,0
26044,4,1,286306,286309,34,171,1.197274,0.5,2,2,0,0
26046,3,1,286310,286312,5,81,1.236082,0.666667,1,2,0,0
26047,10,1,286313,286322,4,331,1.118718,0.7,5,5,0,0
26048,3,1,286323,286325,4,18,1.046058,1.333333,1,2,0,0
26049,2,1,286326,286327,69,70,1.393951,1.0,0,2,0,0
26051,2,1,286328,286329,64,65,1.009625,1.0,0,2,0,0
26052,7,1,286330,286336,1,328,1.045141,0.571429,3,4,0,0
26053,7,1,286337,286343,13,166,1.1966,1.142857,1,6,0,0
26054,6,1,286344,286349,14,107,1.141503,3.5,1,5,0,0
26055,2,1,286350,286351,12,13,1.756344,1.0,0,2,0,0
26056,10,1,286352,286361,19,210,1.338718,2.5,1,9,0,0
26057,2,1,286362,286363,11,12,1.078587,1.0,0,2,0,0
26058,6,1,286364,286369,17,128,1.176811,1.5,1,5,0,0
26059,2,1,286370,286371,5,6,1.938316,1.0,0,2,0,0
26060,13,1,286372,286384,14,355,1.098566,0.769231,4,9,0,0
26061,2,1,286385,286386,50,51,1.928433,1.0,0,2,0,0
26062,6,1,286387,286392,17,33,1.338514,2.0,1,5,0,0
26063,3,1,286393,286395,31,36,1.497725,0.666667,1,2,0,0
26064,10,1,286396,286405,0,63,1.15113,1.6,0,10,0,0
26065,2,1,286406,286407,42,44,0.871214,0.5,1,1,0,0
26066,2,1,286408,286409,17,18,1.476371,1.0,0,2,0,0
26067,3,1,286410,286412,3,11,1.282848,0.666667,1,2,0,0
26068,5,1,286413,286417,36,78,0.99113,2.4,1,4,0,0
26069,2,1,286418,286419,19,20,1.794258,1.0,0,2,0,0
26070,3,1,286420,286422,123,178,0.981804,0.666667,1,2,0,0
26071,2,1,286423,286424,22,23,1.102736,2.0,0,2,0,0
26072,13,1,286425,286437,109,343,1.142536,0.923077,5,8,0,0
26073,2,1,286438,286439,3,4,1.131811,1.0,0,2,0,0
26075,6,1,286440,286445,11,94,0.986763,1.0,2,4,0,0
26076,4,1,286446,286449,17,77,1.030706,0.5,2,2,0,0
26077,3,1,286450,286452,27,56,0.982949,1.333333,1,2,0,0
26078,12,1,286453,286464,9,90,1.050028,2.0,2,10,0,0
26079,4,1,286465,286468,16,75,1.019613,1.75,1,3,0,0
26080,3,1,286469,286471,36,71,1.039658,1.333333,1,2,0,0
26082,6,1,286472,286477,21,61,1.046421,1.833333,1,5,0,0
26084,9,1,286478,286486,87,239,0.975164,0.444444,3,6,0,0
26085,5,1,286487,286491,80,88,1.055958,1.8,0,5,0,0
26087,4,1,286492,286495,11,213,1.140478,0.75,1,3,0,0
26088,2,1,286496,286497,42,43,1.774404,2.0,0,2,0,0
26089,6,1,286498,286503,30,85,1.052979,1.0,2,4,0,0
26090,9,1,286504,286512,40,203,1.312094,1.0,2,7,0,0
26091,5,1,286513,286517,93,170,1.094969,1.4,2,3,0,0
26092,13,1,286518,286530,3,92,1.182026,1.538462,1,12,0,0
26094,4,1,286531,286534,28,188,0.807325,0.0,4,0,0,0
26095,6,1,286535,286540,20,185,0.890869,0.5,3,3,0,0
26096,15,1,286541,286555,7,335,0.950755,0.8,9,6,0,0
26097,3,1,286556,286558,69,78,0.957285,1.333333,1,2,0,0
26098,2,1,286559,286560,9,10,1.418553,1.0,0,2,0,0
26099,7,1,286561,286567,62,118,1.160168,0.428571,4,3,0,0
26100,3,1,286568,286570,0,129,1.573691,0.666667,1,2,0,0
26101,2,1,286571,286572,40,41,1.147109,2.0,0,2,0,0
26102,14,1,286573,286586,8,218,1.060765,1.142857,4,10,0,0
26103,5,1,286587,286591,88,93,1.224269,3.4,0,5,0,0
26104,2,1,286592,286593,38,39,0.676367,0.0,2,0,0,0
26105,3,1,286594,286596,48,75,1.771436,1.666667,0,3,0,0
26106,1,1,286597,286597,53,53,1.000027,2.0,0,1,0,0
26107,2,1,286598,286599,4,5,1.038038,1.5,0,2,0,0
26108,6,1,286600,286605,17,22,1.197827,2.5,0,6,0,0
26109,12,1,286606,286617,5,196,1.052894,0.583333,5,7,0,0
26110,2,1,286618,286619,7,8,1.033204,1.0,0,2,0,0
26111,4,1,286620,286623,132,135,1.05455,2.25,0,4,0,0
26112,2,1,286624,286625,20,21,1.474468,2.0,0,2,0,0
26113,4,1,286626,286629,11,60,0.990609,1.0,2,2,0,0
26116,15,1,286630,286644,0,225,1.046842,0.866667,6,9,0,0
26117,2,1,286645,286646,38,40,0.787765,0.0,2,0,0,0
26118,8,1,286647,286654,16,262,1.335466,1.0,2,6,0,0
26119,5,1,286655,286659,24,175,1.269154,0.8,1,4,0,0
26120,6,1,286660,286665,85,154,1.597748,2.5,1,5,0,0
26121,5,1,286666,286670,1,39,0.985034,0.8,1,4,0,0
26122,4,1,286671,286674,2,5,1.187245,1.5,0,4,0,0
26123,1,1,286675,286675,101,101,0.818666,0.0,1,0,0,0
26125,4,1,286676,286679,23,26,1.18057,4.0,0,4,0,0
26128,11,1,286680,286690,12,145,1.176938,0.909091,3,8,0,0
26129,4,1,286691,286694,135,363,1.208921,0.75,1,3,0,0
26130,4,1,286695,286698,10,25,1.098315,1.5,0,4,0,0
26132,13,1,286699,286711,5,201,1.04747,0.615385,8,5,0,0
26133,6,1,286712,286717,46,168,1.027566,0.333333,4,2,0,0
26134,2,1,286718,286719,17,18,1.089842,2.0,0,2,0,0
26136,3,1,286720,286722,19,91,1.475268,1.333333,1,2,0,0
26137,2,1,286723,286724,64,65,1.775317,1.0,0,2,0,0
26139,7,1,286725,286731,18,144,0.992,0.857143,3,4,0,0
26140,2,1,286732,286733,18,19,1.436047,1.0,0,2,0,0
26142,1,1,286734,286734,12,12,1.537634,1.0,0,1,0,0
26143,9,1,286735,286743,9,229,0.956276,0.777778,5,4,0,0
26144,10,1,286744,286753,24,144,1.077219,1.5,3,7,0,0
26145,5,1,286754,286758,20,45,1.441339,1.2,1,4,0,0
26146,11,1,286759,286769,13,426,1.305296,1.636364,1,10,0,0
26148,12,1,286770,286781,35,247,1.024744,1.833333,4,8,0,0
26149,2,1,286782,286783,17,18,1.924414,1.0,0,2,0,0
26150,1,1,286784,286784,22,22,1.403335,1.0,0,1,0,0
26151,3,1,286785,286787,16,110,1.471117,1.333333,1,2,0,0
26152,1,1,286788,286788,35,35,0.77004,0.0,1,0,0,0
26153,5,1,286789,286793,32,342,0.960605,0.4,3,2,0,0
26154,8,1,286794,286801,26,92,1.069047,2.25,1,7,0,0
26155,14,1,286802,286815,39,122,1.080377,1.571429,1,13,0,0
26156,16,1,286816,286831,26,248,0.912634,0.5,12,4,0,0
26157,3,1,286832,286834,46,48,1.020435,1.333333,0,3,0,0
26158,5,1,286835,286839,68,101,1.032723,2.2,1,4,0,0
26159,3,1,286840,286842,7,66,1.368638,0.666667,1,2,0,0
26160,5,1,286843,286847,69,166,1.00296,0.4,3,2,0,0
26161,3,1,286848,286850,57,147,0.75437,0.0,3,0,0,0
26162,11,1,286851,286861,41,406,0.957442,0.272727,5,6,0,0
26164,7,1,286862,286868,24,33,1.279459,3.0,0,7,0,0
26165,10,1,286869,286878,27,433,0.82696,0.6,8,2,0,0
26166,11,1,286879,286889,72,212,0.945375,0.818182,7,4,0,0
26167,1,1,286890,286890,1,1,0.607011,0.0,1,0,0,0
26168,1,1,286891,286891,5,5,0.753454,0.0,1,0,0,0
26169,1,1,286892,286892,170,170,0.663878,0.0,1,0,0,0
26171,15,1,286893,286907,6,381,0.878024,1.4,7,8,0,0
26172,9,1,286908,286916,41,247,0.967862,1.111111,3,6,0,0
26173,18,1,286917,286934,186,831,0.931086,0.333333,11,7,0,0
26174,5,1,286935,286939,211,324,1.198978,1.2,1,4,0,0
26175,12,1,286940,286951,11,531,1.043488,0.833333,7,5,0,0
26176,2,1,286952,286953,159,160,1.81289,2.0,0,2,0,0
26177,15,1,286954,286968,37,365,1.054284,0.8,4,11,0,0
26178,5,1,286969,286973,107,377,1.152981,0.8,3,2,0,0
26179,20,1,286974,286993,21,351,0.962426,0.3,3,17,0,0
26180,12,1,286994,287005,17,204,1.060296,1.166667,0,12,0,0
26181,1,1,287006,287006,25,25,0.803391,0.0,1,0,0,0
26182,4,1,287007,287010,32,351,0.850454,0.75,2,2,0,0
26183,17,1,287011,287027,14,371,1.008899,0.647059,4,13,0,0
26184,5,1,287028,287032,45,452,0.857162,1.0,3,2,0,0
26186,3,1,287033,287035,32,37,0.63865,0.0,3,0,0,0
26187,4,1,287036,287039,13,76,0.746257,0.0,4,0,0,0
26188,4,1,287040,287043,6,27,1.060414,0.0,0,4,0,0
26189,7,1,287044,287050,42,306,1.131461,2.0,2,5,0,0
26190,21,1,287051,287071,9,267,1.036441,1.714286,5,16,0,0
26191,3,1,287072,287074,26,183,0.769671,0.0,3,0,0,0
26192,13,1,287075,287087,17,63,1.054558,1.615385,1,12,0,0
26193,1,1,287088,287088,152,152,0.658569,0.0,1,0,0,0
26194,5,1,287089,287093,16,173,1.087089,1.4,2,3,0,0
26195,6,1,287094,287099,16,21,1.474892,4.666667,0,6,0,0
26196,4,1,287100,287103,156,284,1.151724,1.0,0,4,0,0
26197,16,1,287104,287119,18,440,0.960241,1.0,5,11,0,0
26198,2,1,287120,287121,32,33,1.570449,1.0,0,2,0,0
26199,14,1,287122,287135,2,856,0.917222,0.5,9,5,0,0
26201,9,1,287136,287144,32,209,1.182456,2.444444,0,9,0,0
26202,5,1,287145,287149,32,240,0.815724,0.0,5,0,0,0
26203,16,1,287150,287165,4,452,0.859038,0.25,12,4,0,0
26204,3,1,287166,287168,24,89,1.124499,1.666667,1,2,0,0
26205,18,1,287169,287186,111,509,1.214957,1.611111,4,14,0,0
26206,4,1,287187,287190,79,210,0.76628,0.25,3,1,0,0
26207,1,1,287191,287191,0,0,0.840211,0.0,1,0,0,0
26208,2,1,287192,287193,10,11,1.002527,0.0,0,2,0,0
26209,3,1,287194,287196,38,112,1.100119,0.666667,1,2,0,0
26210,4,1,287197,287200,66,176,0.714906,0.0,4,0,0,0
26211,19,1,287201,287219,60,859,1.059013,1.052632,8,11,0,0
26213,2,1,287220,287221,11,82,1.505505,2.0,0,2,0,0
26214,14,1,287222,287235,11,145,1.005946,1.357143,3,11,0,0
26215,7,1,287236,287242,11,25,1.392389,2.142857,0,7,0,0
26216,10,1,287243,287252,4,439,0.825886,0.7,6,4,0,0
26217,4,1,287253,287256,101,146,0.819205,0.5,2,2,0,0
26218,1,1,287257,287257,106,106,0.602516,0.0,1,0,0,0
26221,7,1,287258,287264,22,173,1.314161,0.571429,3,4,0,0
26222,4,1,287265,287268,121,241,0.883774,1.0,2,2,0,0
26223,9,1,287269,287277,9,304,1.263108,1.555556,1,8,0,0
26224,6,1,287278,287283,4,27,1.134937,0.666667,1,5,0,0
26225,22,1,287284,287305,85,750,0.834163,0.454545,16,6,0,0
26226,3,1,287306,287308,69,188,0.864061,1.333333,2,1,0,0
26227,1,1,287309,287309,74,74,0.714944,0.0,1,0,0,0
26228,4,1,287310,287313,31,176,0.941938,0.5,2,2,0,0
26229,13,1,287314,287326,36,309,1.181045,1.307692,4,9,0,0
26230,4,1,287327,287330,29,232,0.832823,1.25,2,2,0,0
26231,6,1,287331,287336,12,48,1.074787,0.0,0,6,0,0
26232,4,1,287337,287340,13,16,1.631912,3.5,0,4,0,0
26233,1,1,287341,287341,25,25,0.77196,0.0,1,0,0,0
26235,2,1,287342,287343,23,85,0.95475,1.0,1,1,0,0
26236,14,1,287344,287357,13,288,1.19013,1.285714,4,10,0,0
26237,6,1,287358,287363,29,106,0.950458,1.0,2,4,0,0
26238,5,1,287364,287368,19,297,1.012104,0.6,2,3,0,0
26239,3,1,287369,287371,87,327,0.813382,0.0,3,0,0,0
26240,6,1,287372,287377,110,178,1.10069,3.166667,2,4,0,0
26241,3,1,287378,287380,19,111,1.012758,1.333333,1,2,0,0
26242,6,1,287381,287386,22,179,1.014562,3.166667,2,4,0,0
26243,8,1,287387,287394,72,112,1.020356,1.625,1,7,0,0
26244,6,1,287395,287400,39,44,1.432756,2.666667,0,6,0,0
26245,3,1,287401,287403,136,222,0.641795,0.0,3,0,0,0
26246,9,1,287404,287412,40,393,0.877692,0.777778,7,2,0,0
26247,8,1,287413,287420,56,297,1.066582,0.75,2,6,0,0
26248,10,1,287421,287430,28,613,1.049424,1.4,5,5,0,0
26249,12,1,287431,287442,44,193,1.112259,1.583333,2,10,0,0
26250,5,1,287443,287447,9,194,0.651179,0.0,5,0,0,0
26251,5,1,287448,287452,16,149,1.153051,0.8,1,4,0,0
26252,6,1,287453,287458,41,231,0.829816,0.166667,5,1,0,0
26254,11,1,287459,287469,40,313,1.214418,1.545455,3,8,0,0
26255,2,1,287470,287471,95,96,1.070016,1.5,0,2,0,0
26256,5,1,287472,287476,3,40,1.359377,1.2,1,4,0,0
26257,13,1,287477,287489,15,136,1.04137,0.692308,5,8,0,0
26258,2,1,287490,287491,49,50,1.75017,1.0,0,2,0,0
26259,2,1,287492,287493,20,21,1.711521,1.0,0,2,0,0
26260,2,1,287494,287495,62,63,1.110643,1.0,0,2,0,0
26261,2,1,287496,287497,0,1,1.731845,1.0,0,2,0,0
26262,3,1,287498,287500,16,57,0.938727,1.0,1,2,0,0
26264,2,1,287501,287502,93,94,1.011863,1.0,0,2,0,0
26265,3,1,287503,287505,83,276,0.876054,0.333333,2,1,0,0
26266,5,1,287506,287510,43,93,1.328261,2.0,1,4,0,0
26267,8,1,287511,287518,93,228,1.092571,1.0,2,6,0,0
26268,3,1,287519,287521,4,55,1.376516,1.333333,1,2,0,0
26269,4,1,287522,287525,105,185,0.703849,0.0,4,0,0,0
26270,6,1,287526,287531,10,357,0.679392,0.0,6,0,0,0
26271,5,1,287532,287536,94,130,1.276861,1.6,1,4,0,0
26272,1,1,287537,287537,45,45,0.648985,0.0,1,0,0,0
26273,3,1,287538,287540,24,54,0.688611,0.0,3,0,0,0
26274,1,1,287541,287541,28,28,0.752828,0.0,1,0,0,0
26275,5,1,287542,287546,10,180,1.122781,0.8,3,2,0,0
26276,3,1,287547,287549,37,197,0.925209,0.666667,1,2,0,0
26277,5,1,287550,287554,46,214,1.289755,0.6,2,3,0,0
26278,3,1,287555,287557,66,79,1.049556,1.333333,0,3,0,0
26279,3,1,287558,287560,1,32,0.729071,0.0,3,0,0,0
26280,3,1,287561,287563,80,268,0.746741,0.0,3,0,0,0
26281,4,1,287564,287567,18,35,1.230677,0.5,2,2,0,0
26282,2,1,287568,287569,82,83,1.795583,1.0,0,2,0,0
26283,6,1,287570,287575,36,188,0.999176,0.833333,3,3,0,0
26284,10,1,287576,287585,137,702,0.724931,0.0,10,0,0,0
26285,3,1,287586,287588,4,33,1.11362,0.666667,1,2,0,0
26287,4,1,287589,287592,46,227,0.769795,0.0,4,0,0,0
26288,6,1,287593,287598,3,63,1.212185,0.666667,2,4,0,0
26289,9,1,287599,287607,21,85,1.477828,1.555556,1,8,0,0
26291,3,1,287608,287610,10,90,1.510589,1.333333,0,3,0,0
26292,5,1,287611,287615,15,61,1.132888,1.0,0,5,0,0
26293,3,1,287616,287618,10,141,1.058518,0.666667,1,2,0,0
26294,7,1,287619,287625,44,132,1.079158,1.142857,3,4,0,0
26295,3,1,287626,287628,3,37,1.358245,1.333333,1,2,0,0
26296,7,1,287629,287635,10,220,1.216965,1.428571,2,5,0,0
26298,6,1,287636,287641,7,127,1.155147,1.333333,2,4,0,0
26299,2,1,287642,287643,14,40,0.697237,0.0,2,0,0,0
26300,3,1,287644,287646,30,161,1.287673,2.0,1,2,0,0
26301,6,1,287647,287652,2,53,1.387045,1.5,0,6,0,0
26302,5,1,287653,287657,62,231,1.10821,2.4,1,4,0,0
26303,3,1,287658,287660,17,80,1.040575,0.666667,1,2,0,0
26304,12,1,287661,287672,382,797,0.853302,0.333333,8,4,0,0
26306,5,1,287673,287677,50,215,1.078348,0.8,3,2,0,0
26307,3,1,287678,287680,42,247,1.036465,0.666667,1,2,0,0
26308,3,1,287681,287683,17,216,0.660217,0.0,3,0,0,0
26309,6,1,287684,287689,49,54,1.236049,2.166667,0,6,0,0
26310,14,1,287690,287703,11,242,0.889416,0.5,5,9,0,0
26312,14,1,287704,287717,16,510,0.951576,0.571429,7,7,0,0
26313,7,1,287718,287724,6,192,1.105817,0.857143,1,6,0,0
26314,8,1,287725,287732,37,69,1.176647,2.0,2,6,0,0
26315,16,1,287733,287748,13,681,0.936159,1.1875,7,9,0,0
26316,7,1,287749,287755,13,26,1.319502,2.857143,1,6,0,0
26317,6,1,287756,287761,21,70,1.258851,2.333333,0,6,0,0
26318,33,1,287762,287794,0,886,1.03623,0.969697,13,20,0,0
26319,7,1,287795,287801,37,251,0.800044,0.285714,5,2,0,0
26320,10,1,287802,287811,2,302,0.794178,0.2,8,2,0,0
26321,5,1,287812,287816,4,46,0.927494,0.4,3,2,0,0
26322,4,1,287817,287820,7,194,1.178865,0.5,2,2,0,0
26323,6,1,287821,287826,1,6,1.497551,2.0,0,6,0,0
26324,3,1,287827,287829,20,22,1.244977,1.333333,0,3,0,0
26325,21,1,287830,287850,2,461,0.908929,0.857143,9,12,0,0
26326,20,1,287851,287870,13,652,0.938659,0.7,12,8,0,0
26327,11,1,287871,287881,95,536,0.973436,0.727273,7,4,0,0
26328,7,1,287882,287888,17,190,1.120511,2.714286,1,6,0,0
26329,5,1,287889,287893,261,664,0.826517,0.8,3,2,0,0
26330,1,1,287894,287894,1,1,0.774685,0.0,1,0,0,0
26331,19,1,287895,287913,36,586,1.010242,1.210526,7,12,0,0
26332,5,1,287914,287918,42,134,1.067811,0.8,1,4,0,0
26333,5,1,287919,287923,24,141,1.125709,1.6,1,4,0,0
26334,3,1,287924,287926,17,98,1.105867,1.333333,1,2,0,0
26335,4,1,287927,287930,106,109,1.100993,2.5,0,4,0,0
26336,8,1,287931,287938,27,346,0.752339,0.0,8,0,0,0
26337,2,1,287939,287940,88,89,1.681877,1.0,0,2,0,0
26338,8,1,287941,287948,20,311,0.786406,0.125,7,1,0,0
26339,3,1,287949,287951,264,316,1.345871,0.666667,1,2,0,0
26340,1,1,287952,287952,21,21,0.688694,0.0,1,0,0,0
26341,7,1,287953,287959,234,449,0.843141,0.285714,5,2,0,0
26342,8,1,287960,287967,15,46,1.112512,1.5,2,6,0,0
26343,3,1,287968,287970,51,151,1.243093,1.333333,1,2,0,0
26344,20,1,287971,287990,78,769,1.080254,1.35,6,14,0,0
26345,3,1,287991,287993,22,48,1.265646,1.333333,1,2,0,0
26346,5,1,287994,287998,151,241,1.058999,0.4,3,2,0,0
26347,4,1,287999,288002,10,31,0.808858,0.0,4,0,0,0
26348,7,1,288003,288009,6,136,0.932797,0.857143,3,4,0,0
26349,2,1,288010,288011,43,44,1.003756,0.0,0,2,0,0
26352,2,1,288012,288013,47,48,1.317643,1.0,0,2,0,0
